entry_id,msn_headword,ehn_spoken_form,part_of_speech,gloss_en,gloss_es,authoring_domain,use_status,source_confidence,review_note
kw::totonic::1,totonik,totonic,adj,hot.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tototl::6,tototl,tototl,noun,bird,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tzalantic::1,tsalantik,tzalantic,adj,clear.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tzicatl::2,tsikatl,tzicatl,noun,ant.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tzintlayohuilotl::1,tsintlayowilotl,tzintlayohuilotl,noun,darkness.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tzitzitl::1,tsitsitl,tzitzitl,noun,ant.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tzonacahuili::1,tsonakawili,tzonacahuili,noun,"hat, sombrero.",,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tzopelictli::1,tsopeliktli,tzopelictli,noun,sugar.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tzotzo::1,tsotso,tzotzo,noun,bat,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::huacax::2,wakax,huacax,noun,cow,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::huacaxcuitlatl::1,wakaxkuitlatl,huacaxcuitlatl,noun,cow manure.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::huactlatlaxixtli::1,waktlatlaxixtli,huactlatlaxixtli,noun,tuberculosis.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::huactoc::1,waktok,huactoc,adj,dry.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::huampo::1,wampo,huampo,noun,friend.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::huapalli::1,wapalli,huapalli,noun,"board, plank.",,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::huehcapan::1,wehkapan,huehcapan,noun,"lineage, ancestry",,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::huehcapantic::1,wehkapantik,huehcapantic,adj,tall.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::huehcatla::1,wehkatla,huehcatla,adj,deep.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::huelti::1,welti,huelti,noun,sister,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::huetztoc::1,wetstok,huetztoc,adj,fallen.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::huehue::4,wewe,huehue,adj,old.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::huehue::3,wewe,huehue,noun,husband.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::huehuecafentzontli::1,wewekafentsontli,huehuecafentzontli,noun,an old coffee tree.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::huehuentzi::1,wewentsi,huehuentzi,adj,old.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::huehuentzi::2,wewentsi,huehuentzi,noun,old man.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::huehueyac::1,weweyak,huehueyac,adj,long.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::hueyatl::3,weyatl,hueyatl,noun,river,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::hueyi::3,weyi,hueyi,adj,"big, great.",,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::hueyi-atl::2,weyi atl,hueyi atl,noun,"sea, ocean",,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::weyiatl::1,weyiatl,weyiatl,noun,sea,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::huicatl::1,wikatl,huicatl,noun,song.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::huino::1,wino,huino,noun,alcohol.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::huitztli::3,witstli,huitztli,noun,thorn.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::huihuiciquitic::1,wiwisikitik,huihuiciquitic,adj,thin.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::huihuitic::1,wiwitik,huihuitic,adj,silly.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::xaloh::2,xaloh,xaloh,noun,earthenware mug,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::xihuitzontli::1,xiwitsontli,xihuitzontli,noun,bush.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::xochilli::1,xochilli,xochilli,noun,jalapeño pepper.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::xochimilli::1,xochimilli,xochimilli,noun,garden,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::xochitl::5,xochitl,xochitl,noun,flower,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::xocotl::4,xokotl,xocotl,noun,A fruit,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::xonacatl::3,xonakatl,xonacatl,noun,onion.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::xopan::3,xopan,xopan,noun,spring (season),,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::xopepe::2,xopepe,xopepe,noun,cockroach.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::xopili::3,xopili,xopili,noun,cockroach.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::xoxohuic::2,xoxowik,xoxohuic,adj,green,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::yacametl::1,yakametl,yacametl,noun,insect.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::yacatzompilli::1,yakatsompilli,yacatzompilli,noun,a cold (sickness).,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::yancuic::3,yankuik,yancuic,adj,new.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::yayahuic::1,yayawik,yayahuic,adj,black,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::yehyectzi::1,yehyektsi,yehyectzi,adj,beautiful.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::yolixco::1,yolixko,yolixco,noun,cloak.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::yolpactoc::1,yolpaktok,yolpactoc,adj,happy,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::yoyomitl::2,yoyomitl,yoyomitl,noun,clothing.,,general_vocabulary,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::achi::3,achi,achi,det,a little.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::achtohui::1,achtowi,achtohui,adj,first.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::achtohui::2,achtowi,achtohui,adv,before.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::atl::6,atl,atl,noun,water,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::axtlen::1,axtlen,axtlen,intj,"think nothing of it, you're welcome, don't mention it",,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::chilli::3,chilli,chilli,noun,chili pepper.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::chocolatl::3,chokolatl,chocolatl,noun,chocolate,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::etixtli::2,etixtli,etixtli,noun,Dough made from ground beans.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::etl::4,etl,etl,noun,bean.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::ilhuitl::3,ilwitl,ilhuitl,noun,"fiesta, festival.",,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::ipohual::1,ipowal,ipohual,noun,season,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::itztoc::1,itstok,itztoc,verb,to be.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::quezqui::1,keski,quezqui,adv,how much?,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::cochi::3,kochi,cochi,verb,to sleep.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::cualli::3,kualli,cualli,adj,good.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::cualli::4,kualli,cualli,adv,well.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::cualtitoc::1,kualtitok,cualtitoc,intj,"fine, ok.",,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::mahtlactli::3,mahtlaktli,mahtlactli,num,ten.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::nahui::3,nawi,nahui,num,four,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::nochi::1,nochi,nochi,det,all.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::cintli::3,sintli,cintli,noun,corncob,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tequitl::2,tekitl,tequitl,noun,work.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tepoztli::3,tepostli,tepoztli,noun,metal.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tiotlac::1,tiotlak,tiotlac,noun,evening,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tixtli::1,tixtli,tixtli,noun,dough (food).,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tlahtolli::2,tlahtolli,tlahtolli,noun,word. language.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tlacatl::6,tlakatl,tlacatl,noun,man.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tlacualiztli::1,tlakualistli,tlacualiztli,noun,food.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tlacualli::3,tlakualli,tlacualli,noun,food.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tlamachtihquetl::1,tlamachtihketl,tlamachtihquetl,noun,teacher.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tlamantli::1,tlamantli,tlamantli,noun,thing.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tlapohualiztli::2,tlapowalistli,tlapohualiztli,noun,lesson.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tlahuel::1,tlawel,tlahuel,adv,very,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tlaxcalli::4,tlaxkalli,tlaxcalli,noun,tortilla.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tlen::2,tlen,tlen,adv,what,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tlen::3,tlen,tlen,conj,that,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tlitl::1,tlitl,tlitl,noun,fire.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tzopelatl::2,tsopelatl,tzopelatl,noun,soda (drink).,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::huahca::1,wahka,huahca,conj,then; at that time; next.,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::xihuitl::6,xiwitl,xihuitl,noun,grass,,primer_core,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::ax-tleno::1,ax tleno,ax tleno,intj,you're welcome.,,special_review,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::quehatza-tiitztoc::1,kehatsa tiitstok,quehatza tiitztoc,intj,how are you?,,special_review,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::quehatza-tiya::1,kehatsa tiya,quehatza tiya,intj,how's it going?,,special_review,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::pialli::1,pialli,pialli,intj,hello (greeting).,,special_review,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tiotlaquilti::1,tiotlakilti,tiotlaquilti,intj,good afternoon (greeting).,,special_review,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tlapoyahualti::1,tlapoyawalti,tlapoyahualti,intj,good night (greeting).,,special_review,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tlazcamati::1,tlaskamati,tlazcamati,intj,thanks.,,special_review,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
kw::tonalti::1,tonalti,tonalti,intj,good morning (greeting).,,special_review,internal_drafting_candidate_not_speaker_validated,0.95,EHN_colloquial source-backed candidate; requires MSN approval before public release.
